X,Y,Z,ID
303443.665,6064799.513,0.249,265
303296.146,6064835.380,0.122,266
303146.653,6064876.040,0.025,267
302996.415,6064920.263,-0.272,268
302845.434,6064962.725,-0.533,269
302691.693,6064998.675,-0.906,270
302538.182,6065035.515,-1.192,271
302384.689,6065072.430,-1.485,272
302242.392,6065103.372,-1.784,273
302119.407,6065124.170,-2.040,274
302015.752,6065135.983,-2.187,275
303565.783,6065922.700,-2.083,276
303554.351,6065886.492,-2.830,277
304020.671,6066335.188,0.359,278
303599.981,6066046.822,-0.901,279
303774.801,6066059.465,-1.069,280
303590.301,6066010.795,-0.936,281
303581.975,6065979.800,-1.127,282
303574.812,6065953.135,-1.472,283
303977.803,6066222.023,-0.352,284
303940.510,6066124.940,-0.883,285
303542.919,6065850.283,-2.609,286
303361.695,6065874.120,-2.483,287
303151.170,6065854.180,-1.870,288
303315.314,6065730.540,0.077,289
303352.787,6065839.590,-2.307,290
303734.465,6064698.742,0.925,291
303587.399,6064739.037,0.313,292
303437.608,6064774.755,0.114,293
303288.386,6064814.627,-0.097,294
303137.620,6064857.610,-0.323,295
302987.445,6064902.075,-0.588,296
302836.532,6064944.792,-0.806,297
302682.837,6064981.060,-1.141,298
302529.331,6065017.910,-1.410,299
302375.909,6065054.980,-1.707,300
302233.666,6065086.385,-1.988,301
302110.622,6065107.675,-2.190,302
302006.793,6065120.010,-2.322,303
303726.438,6065869.982,-2.109,304
303713.314,6065832.950,-2.808,305
304191.111,6066302.435,0.485,306
303772.279,6066002.950,-0.904,307
303934.858,6066036.523,-1.022,308
303734.820,6065975.503,-0.916,309
303751.665,6065941.478,-0.935,310
303738.876,6065905.157,-1.479,311
304141.107,6066188.165,-0.268,312
304097.340,6066089.360,-0.608,313
303700.190,6065795.918,-2.740,314
303531.487,6065814.072,-2.383,315
303337.430,6065795.327,-1.812,316
303470.201,6065653.078,0.247,317
303520.055,6065777.865,-2.275,318
303872.750,6064635.360,0.697,319
303728.396,6064676.225,0.705,320
303580.331,6064714.395,0.132,321
303429.996,6064752.913,-0.144,322
303279.285,6064795.947,-0.374,323
303128.585,6064839.177,-0.637,324
302978.473,6064883.885,-0.890,325
302827.580,6064926.877,-1.064,326
302673.867,6064963.085,-1.361,327
302520.413,6065000.007,-1.638,328
302367.112,6065037.525,-1.914,329
302224.930,6065069.388,-2.150,330
302101.833,6065091.172,-2.327,331
301997.834,6065104.035,-2.455,332
303873.910,6065819.720,-2.111,333
303859.730,6065783.960,-2.526,334
304350.308,6066212.195,0.326,335
303934.055,6065962.985,-0.895,336
304061.533,6066020.713,-0.848,337
303910.500,6065906.962,-0.886,338
303890.314,6065859.420,-1.544,339
304297.382,6066107.973,-0.211,340
304250.747,6066017.130,-0.469,341
304173.352,6065957.700,-0.729,342
303845.550,6065748.200,-2.599,343
303687.066,6065758.885,-2.376,344
303499.770,6065728.035,-1.773,345
303587.922,6065555.513,-0.901,346
303673.942,6065721.853,-2.168,347
304016.795,6064568.473,0.726,348
303868.248,6064614.080,0.419,349
303722.328,6064653.707,0.452,350
303572.179,6064692.482,-0.117,351
303420.828,6064733.980,-0.390,352
303270.181,6064777.262,-0.654,353
303119.547,6064820.740,-0.930,354
302969.442,6064865.718,-1.141,355
302818.487,6064908.530,-1.312,356
302664.809,6064944.732,-1.595,357
302511.471,6064982.103,-1.875,358
302358.302,6065020.057,-2.116,359
302216.191,6065052.380,-2.291,360
302093.042,6065074.660,-2.464,361
301988.873,6065088.057,-2.588,362
304031.585,6065765.460,-2.215,363
304015.255,6065729.080,-2.670,364
304474.449,6066078.105,0.325,365
304103.071,6065910.665,-1.117,366
304075.253,6065854.465,-1.479,367
304051.024,6065806.050,-1.662,368
304411.340,6066019.783,-0.070,369
304393.624,6065931.808,-0.215,370
304323.994,6065867.170,-0.507,371
303998.925,6065692.700,-2.617,372
303831.370,6065712.440,-2.337,373
303641.965,6065658.582,-1.448,374
303730.798,6065497.023,-0.399,375
303817.190,6065676.680,-2.316,376
304157.457,6064504.105,0.822,377
304011.385,6064549.415,0.484,378
303863.747,6064592.800,0.355,379
303714.637,6064632.725,-0.113,380
303562.939,6064673.293,-0.385,381
303411.656,6064715.042,-0.637,382
303261.076,6064758.572,-0.914,383
303110.442,6064802.330,-1.172,384
302960.245,6064847.040,-1.366,385
302809.290,6064889.728,-1.537,386
302655.724,6064926.380,-1.825,387
302502.515,6064964.193,-2.085,388
302349.488,6065002.580,-2.303,389
302207.448,6065035.363,-2.432,390
302084.249,6065058.140,-2.601,391
301979.911,6065072.077,-2.721,392
304193.950,6065691.615,-2.282,393
304175.450,6065655.545,-2.724,394
304569.290,6065919.760,0.500,395
304261.917,6065815.492,-0.762,396
304211.923,6065788.680,-1.078,397
304217.086,6065734.318,-1.607,398
304513.470,6065825.853,0.086,399
304455.080,6065759.740,-0.153,400
304156.950,6065619.475,-2.822,401
303982.595,6065656.320,-2.325,402
303784.536,6065608.987,-1.304,403
303887.314,6065456.620,0.362,404
303966.265,6065619.940,-2.384,405
304301.905,6064440.518,0.636,406
304152.427,6064486.115,0.640,407
304005.975,6064530.357,0.266,408
303856.805,6064572.305,-0.029,409
303705.324,6064613.275,-0.397,410
303553.696,6064654.098,-0.651,411
303402.482,6064696.105,-0.899,412
303251.893,6064739.912,-1.152,413
303101.146,6064783.338,-1.399,414
302950.925,6064827.827,-1.586,415
302800.059,6064870.925,-1.758,416
302646.620,6064908.025,-2.035,417
302493.555,6064946.270,-2.265,418
302340.671,6064985.095,-2.504,419
302198.703,6065018.333,-2.574,420
302075.453,6065041.615,-2.737,421
301970.949,6065056.095,-2.855,422
304346.739,6065611.155,-2.275,423
304325.416,6065577.665,-2.929,424
304643.819,6065759.327,0.586,425
304404.271,6065706.133,-0.310,426
304372.013,6065652.200,-0.453,427
304601.486,6065692.870,0.000,428
304562.530,6065641.643,-0.100,429
304304.092,6065544.175,-3.036,430
304138.450,6065583.405,-2.612,431
303934.959,6065556.385,-1.447,432
304046.752,6065419.980,0.807,433
304119.950,6065547.335,-2.433,434
304445.219,6064379.145,0.889,435
304295.770,6064423.355,0.411,436
304147.397,6064468.128,0.396,437
303998.543,6064510.850,-0.029,438
303847.420,6064552.597,-0.329,439
303696.008,6064593.822,-0.621,440
303544.450,6064634.903,-0.904,441
303393.223,6064677.202,-1.154,442
303242.495,6064720.600,-1.406,443
303091.708,6064763.732,-1.633,444
302941.566,6064808.620,-1.809,445
302790.806,6064852.123,-1.972,446
302637.513,6064889.658,-2.212,447
302484.591,6064928.338,-2.459,448
302331.851,6064967.598,-2.701,449
302189.954,6065001.293,-2.716,450
302066.656,6065025.082,-2.855,451
301958.331,6065033.620,-3.009,452
301938.587,6064998.520,-3.337,453
301914.747,6064956.183,-3.692,454
304483.312,6065527.797,-2.791,455
304464.041,6065498.313,-3.139,456
304714.347,6065642.110,0.945,457
304529.253,6065599.258,-0.273,458
304504.309,6065560.258,-0.518,459
304678.332,6065594.150,0.378,460
304647.894,6065553.665,0.103,461
304887.396,6065623.165,0.029,462
305004.164,6065622.840,0.694,463
304444.769,6065468.827,-3.122,464
304282.769,6065510.685,-2.797,465
304089.626,6065494.598,-1.159,466
304202.838,6065382.083,0.678,467
304261.446,6065477.197,-2.508,468
304583.476,6064323.192,0.871,469
304438.656,6064362.435,0.671,470
304289.636,6064406.195,0.245,471
304140.122,6064449.032,0.003,472
303989.089,6064490.893,-0.318,473
303838.031,6064532.890,-0.594,474
303686.689,6064574.365,-0.862,475
303535.111,6064615.750,-1.153,476
303383.723,6064657.570,-1.407,477
303232.936,6064700.600,-1.653,478
303082.225,6064744.137,-1.856,479
302932.182,6064789.418,-2.016,480
302781.551,6064833.310,-2.163,481
302628.403,6064871.283,-2.400,482
302475.625,6064910.395,-2.647,483
302323.028,6064950.088,-2.873,484
302181.203,6064984.245,-2.836,485
302054.358,6065002.052,-3.024,486
302035.189,6064966.368,-3.347,487
302012.037,6064923.398,-3.687,488
301889.624,6064911.565,-4.061,489
304581.884,6065464.762,-3.114,490
304564.455,6065439.107,-3.170,491
304793.520,6065583.367,0.318,492
304622.221,6065519.545,-0.219,493
304600.536,6065490.765,-2.349,494
304742.603,6065552.267,0.267,495
304723.055,6065514.555,0.029,496
304951.496,6065580.890,0.578,497
305034.564,6065569.415,0.204,498
305108.392,6065586.167,0.727,499
304547.027,6065413.453,-3.229,500
304425.498,6065439.342,-2.992,501
304234.814,6065435.178,-0.536,502
304358.499,6065336.720,0.210,503
304406.226,6065409.860,-2.624,504
304727.434,6064267.070,0.875,505
304578.429,6064304.577,0.667,506
304432.094,6064345.723,0.473,507
304281.773,6064387.390,0.055,508
304130.598,6064428.830,-0.298,509
303979.631,6064470.935,-0.601,510
303828.640,6064513.178,-0.848,511
303677.267,6064554.955,-1.124,512
303525.505,6064595.790,-1.420,513
303374.042,6064637.175,-1.663,514
303223.326,6064680.610,-1.884,515
303072.715,6064724.547,-2.054,516
302922.796,6064770.203,-2.196,517
302772.293,6064814.487,-2.343,518
302619.290,6064852.898,-2.595,519
302466.656,6064892.442,-2.816,520
302314.201,6064932.570,-3.001,521
302169.068,6064960.737,-3.007,522
302150.228,6064924.620,-3.331,523
302127.466,6064881.210,-3.681,524
301987.637,6064878.112,-4.071,525
301863.150,6064864.545,-4.439,526
301835.249,6064814.995,-4.842,527
301805.846,6064762.780,-5.260,528
304644.560,6065435.140,-3.019,529
304627.680,6065409.720,-3.119,530
304865.427,6065543.645,0.042,531
304682.588,6065490.577,-0.118,532
304670.381,6065463.627,-2.271,533
304792.714,6065485.395,0.091,534
305107.942,6065537.567,0.027,535
305200.090,6065555.255,0.095,536
304610.800,6065384.300,-3.267,537
304529.598,6065387.798,-3.093,538
304383.873,6065375.893,-0.956,539
304468.281,6065297.317,0.152,540
304512.170,6065362.143,-2.560,541
304873.189,6064209.928,0.931,542
304721.801,6064247.042,0.672,543
304573.383,6064285.960,0.445,544
304423.981,6064327.013,0.107,545
304272.181,6064366.940,-0.226,546
304121.071,6064408.625,-0.580,547
303970.170,6064450.975,-0.869,548
303819.138,6064493.515,-1.111,549
303667.553,6064534.667,-1.425,550
303515.699,6064574.990,-1.689,551
303364.307,6064616.793,-1.929,552
303213.687,6064660.625,-2.084,553
303063.203,6064704.945,-2.231,554
302913.406,6064750.975,-2.367,555
302763.031,6064795.658,-2.532,556
302610.174,6064834.500,-2.784,557
302457.683,6064874.480,-2.945,558
302302.071,6064908.673,-3.202,559
302283.323,6064872.287,-3.410,560
302260.662,6064828.643,-3.713,561
302103.473,6064835.455,-4.064,562
301961.921,6064830.385,-4.428,563
301934.818,6064780.082,-4.824,564
301906.252,6064727.065,-5.256,565
301774.861,6064707.755,-5.701,566
304703.160,6065407.520,-3.005,567
304687.380,6065381.660,-3.013,568
304907.202,6065512.023,0.195,569
304735.912,6065440.155,-1.684,570
304841.564,6065455.585,0.028,571
305181.460,6065510.905,0.324,572
305278.278,6065530.648,0.394,573
304671.600,6065355.800,-3.284,574
304593.920,6065358.880,-3.182,575
304491.731,6065331.982,-1.031,576
304532.798,6065268.002,0.145,577
304577.040,6065333.460,-2.605,578
305016.914,6064151.413,0.933,579
304866.677,6064189.952,0.746,580
304716.169,6064227.015,0.438,581
304565.992,6064266.170,0.094,582
304414.316,6064306.308,-0.171,583
304262.585,6064346.485,-0.530,584
304111.542,6064388.417,-0.853,585
303960.590,6064431.067,-1.132,586
303809.316,6064472.902,-1.407,587
303657.620,6064513.460,-1.714,588
303505.833,6064554.210,-1.952,589
303354.538,6064596.415,-2.133,590
303204.045,6064640.633,-2.262,591
303053.687,6064685.332,-2.407,592
302904.014,6064731.745,-2.539,593
302753.767,6064776.817,-2.717,594
302601.055,6064816.095,-2.938,595
302445.466,6064850.243,-3.154,596
302426.677,6064813.692,-3.386,597
302403.956,6064769.938,-3.672,598
302236.771,6064782.633,-4.025,599
302078.182,6064787.225,-4.424,600
302051.523,6064736.382,-4.802,601
302023.419,6064682.787,-5.229,602
301876.143,6064671.188,-5.714,603
301742.207,6064649.762,-6.162,604
301707.795,6064588.648,-6.647,605
301671.529,6064524.245,-7.240,606
304759.715,6065379.020,-2.947,607
304745.245,6065353.160,-3.007,608
304940.063,6065464.058,0.282,609
304789.763,6065411.337,-1.944,610
304885.633,6065411.008,-0.169,611
305166.020,6065458.898,0.798,612
305144.655,6065396.713,0.780,613
305254.890,6065480.050,0.578,614
305351.487,6065489.575,0.682,615
304730.775,6065327.300,-3.181,616
304655.820,6065329.940,-3.456,617
304556.666,6065303.167,-0.614,618
304596.517,6065237.570,0.251,619
304640.040,6065304.080,-2.564,620
305160.560,6064092.693,0.959,621
305010.074,6064131.425,0.762,622
304860.166,6064169.978,0.523,623
304708.447,6064206.390,0.150,624
304556.254,6064245.212,-0.176,625
304404.646,6064285.600,-0.488,626
304252.985,6064326.030,-0.813,627
304101.884,6064368.268,-1.114,628
303950.664,6064410.135,-1.408,629
303799.257,6064451.295,-1.716,630
303647.621,6064492.275,-1.961,631
303495.931,6064533.435,-2.154,632
303344.767,6064576.032,-2.298,633
303194.400,6064620.630,-2.453,634
303044.170,6064665.715,-2.583,635
302894.620,6064712.508,-2.722,636
302744.501,6064757.967,-2.877,637
302588.752,6064791.523,-3.108,638
302569.923,6064754.810,-3.345,639
302547.143,6064710.950,-3.630,640
302379.994,6064723.795,-3.976,641
302211.582,6064734.120,-4.388,642
302185.023,6064682.968,-4.733,643
302157.020,6064629.035,-5.114,644
301993.793,6064626.290,-5.700,645
301844.409,6064612.293,-6.190,646
301810.961,6064550.217,-6.705,647
301775.706,6064484.790,-7.330,648
301633.309,6064456.373,-8.018,649
304815.835,6065338.685,-3.136,650
304801.805,6065315.455,-3.045,651
304980.102,6065393.532,0.309,652
304842.144,6065368.900,-1.503,653
304938.525,6065347.350,-0.207,654
305231.888,6065423.283,0.294,655
305202.102,6065354.935,0.371,656
305324.849,6065436.760,0.203,657
305420.014,6065440.088,0.431,658
304787.775,6065292.225,-3.224,659
304716.305,6065301.440,-3.514,660
304620.273,6065273.290,-0.340,661
304665.292,6065216.445,0.141,662
304701.835,6065275.580,-2.605,663
305313.174,6064037.430,0.958,664
305153.234,6064072.285,0.833,665
305003.235,6064111.435,0.540,666
304851.964,6064149.245,0.238,667
304698.634,6064185.175,-0.116,668
304546.512,6064224.255,-0.501,669
304394.973,6064264.890,-0.777,670
304243.248,6064305.638,-1.086,671
304091.854,6064347.020,-1.393,672
303940.481,6064388.135,-1.690,673
303789.126,6064429.710,-1.976,674
303637.582,6064471.100,-2.158,675
303486.025,6064512.652,-2.315,676
303334.992,6064555.643,-2.465,677
303184.753,6064600.617,-2.628,678
303034.649,6064646.090,-2.771,679
302885.222,6064693.255,-2.898,680
302732.110,6064733.057,-3.052,681
302713.241,6064696.180,-3.306,682
302690.402,6064652.207,-3.579,683
302523.114,6064664.680,-3.932,684
302354.723,6064675.130,-4.350,685
302328.073,6064623.805,-4.699,686
302299.965,6064569.672,-5.112,687
302127.493,6064572.167,-5.622,688
301962.561,6064566.730,-6.200,689
301929.636,6064503.943,-6.728,690
301894.925,6064437.748,-7.361,691
301738.545,6064415.825,-8.111,692
301593.030,6064384.842,-8.845,693
301550.582,6064309.460,-9.602,694
301505.846,6064230.013,-10.480,695
304881.810,6065283.000,-3.206,696
304866.030,6065262.400,-3.090,697
305003.803,6065323.832,0.362,698
304904.798,6065309.992,-2.391,699
304975.299,6065284.693,-0.428,700
305296.028,6065379.938,0.150,701
305259.946,6065311.148,0.274,702
305391.590,6065387.258,0.089,703
305481.773,6065382.423,0.602,704
304850.250,6065241.800,-3.301,705
304773.745,6065268.995,-3.402,706
304676.467,6065254.933,-0.813,707
304732.151,6065195.855,0.584,708
304759.715,6065245.765,-3.238,709
305459.962,6063986.865,1.000,710
305302.356,6064016.648,0.834,711
305145.908,6064051.875,0.602,712
304994.829,6064090.562,0.284,713
304842.069,6064127.755,-0.038,714
304688.817,6064163.960,-0.434,715
304536.767,6064203.293,-0.796,716
304385.155,6064244.245,-1.058,717
304233.114,6064284.075,-1.378,718
304081.547,6064324.630,-1.678,719
303930.221,6064366.160,-1.960,720
303778.953,6064408.140,-2.167,721
303627.541,6064449.918,-2.336,722
303476.118,6064491.867,-2.476,723
303325.216,6064535.242,-2.635,724
303175.103,6064580.600,-2.789,725
303025.125,6064626.452,-2.927,726
302872.769,6064668.065,-3.068,727
302853.896,6064631.110,-3.311,728
302831.041,6064587.130,-3.579,729
302666.304,6064605.807,-3.880,730
302497.765,6064615.867,-4.316,731
302471.025,6064564.375,-4.679,732
302442.817,6064510.050,-5.098,733
302270.321,6064512.577,-5.634,734
302096.358,6064512.203,-6.167,735
302063.528,6064448.968,-6.755,736
302028.908,6064382.285,-7.406,737
301858.331,6064367.958,-8.173,738
301699.375,6064343.133,-8.986,739
301658.086,6064266.510,-9.728,740
301614.565,6064185.740,-10.682,741
301458.700,6064146.285,-11.354,742
304933.580,6065227.665,-3.069,743
304918.673,6065207.695,-3.090,744
305050.139,6065271.555,0.608,745
305161.843,6065248.243,0.937,746
305214.595,6065264.313,0.929,747
304951.713,6065252.310,-3.165,748
305022.936,6065232.335,-1.882,749
305358.629,6065332.938,-0.219,750
305318.273,6065266.793,0.288,751
305453.188,6065331.527,0.015,752
305539.220,6065320.165,0.674,753
304903.767,6065187.725,-3.228,754
304834.470,6065221.200,-3.382,755
304794.275,6065161.658,0.224,756
304818.690,6065200.600,-3.473,757
305595.239,6063937.025,1.000,758
305447.887,6063963.598,0.976,759
305291.537,6063995.863,0.651,760
305137.221,6064030.662,0.331,761
304984.856,6064068.807,0.037,762
304832.169,6064106.265,-0.347,763
304678.996,6064142.740,-0.751,764
304526.867,6064182.400,-1.066,765
304374.912,6064222.360,-1.350,766
304222.683,6064261.295,-1.651,767
304071.159,6064302.268,-1.931,768
303919.915,6064344.200,-2.157,769
303768.777,6064386.565,-2.340,770
303617.498,6064428.730,-2.503,771
303466.209,6064471.075,-2.641,772
303315.438,6064514.835,-2.817,773
303165.450,6064560.575,-2.918,774
303012.616,6064601.003,-3.080,775
302993.750,6064563.995,-3.317,776
302970.894,6064520.042,-3.584,777
302806.922,6064540.710,-3.876,778
302640.877,6064556.845,-4.248,779
302614.047,6064505.180,-4.651,780
302585.736,6064450.658,-5.093,781
302413.057,6064452.735,-5.628,782
302239.054,6064452.357,-6.180,783
302206.076,6064388.838,-6.789,784
302171.291,6064321.835,-7.470,785
