ISOTime,WL,SAL,TEMP,TRACE_1,TRACE_2,TRACE_3,TRACE_4,TRACE_5,SS1,RET,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,mag_ulva,in,ip
11/01/2013 00:00:00,0.5996,1.9892,21.7138,0.0000,0.0000,0.0000,0.0000,0.0000,21.7137,0.0000,301.7394,256.8277,0.8672,0.4446,0.1031,0.0103,932.3963,932.3108,68.8648,43.3713,1.1870,1.4837,194.6887,0.0000,0.0000,0.0000
12/01/2013 00:00:00,0.6038,1.9001,24.0668,0.0000,0.0000,0.0000,0.0000,0.0000,22.1876,0.0000,301.4179,257.4281,0.8772,0.4607,0.1095,0.0109,931.4591,931.3877,69.6057,43.4213,1.2028,1.5034,194.7942,0.0000,0.0000,0.0000
13/01/2013 00:00:00,0.5717,1.9690,22.5304,0.0000,0.0000,0.0000,0.0000,0.0000,22.6615,0.0000,301.0963,258.0284,0.8873,0.4768,0.1158,0.0116,930.5219,930.4645,70.3466,43.4714,1.2185,1.5232,194.8996,0.0000,0.0000,0.0000
14/01/2013 00:00:00,0.5963,2.0524,20.4114,0.0000,0.0000,0.0000,0.0000,0.0000,23.1355,0.0000,300.7748,258.6288,0.8973,0.4928,0.1222,0.0122,929.5846,929.5414,71.0875,43.5214,1.2343,1.5429,195.0050,0.0000,0.0000,0.0000
15/01/2013 00:00:00,0.5914,2.0686,19.3921,0.0000,0.0000,0.0000,0.0000,0.0000,23.6094,0.0000,300.4532,259.2291,0.9073,0.5089,0.1285,0.0129,928.6474,928.6182,71.8284,43.5715,1.2501,1.5626,195.1105,0.0000,0.0000,0.0000
16/01/2013 00:00:00,0.6163,1.9449,22.0744,0.0000,0.0000,0.0000,0.0000,0.0000,24.0833,0.0000,300.1317,259.8295,0.9174,0.5250,0.1349,0.0135,927.7102,927.6951,72.5692,43.6215,1.2658,1.5823,195.2159,0.0000,0.0000,0.0000
17/01/2013 00:00:00,0.6123,1.9071,23.1266,0.0000,0.0000,0.0000,0.0000,0.0000,24.5573,0.0000,299.8102,260.4299,0.9274,0.5410,0.1412,0.0141,926.7730,926.7719,73.3101,43.6715,1.2816,1.6020,195.3214,0.0000,0.0000,0.0000
18/01/2013 00:00:00,0.6797,1.8271,25.0656,0.0000,0.0000,0.0000,0.0000,0.0000,25.0312,0.0000,299.4886,261.0302,0.9375,0.5571,0.1476,0.0148,925.8357,925.8488,74.0510,43.7216,1.2974,1.6217,195.4268,0.0000,0.0000,0.0000
19/01/2013 00:00:00,0.6109,1.8789,24.4237,0.0000,0.0000,0.0000,0.0000,0.0000,25.5051,0.0000,299.1671,261.6306,0.9475,0.5732,0.1539,0.0154,924.8985,924.9256,74.7919,43.7716,1.3132,1.6414,195.5322,0.0000,0.0000,0.0000
20/01/2013 00:00:00,0.5653,1.9623,21.9335,0.0000,0.0000,0.0000,0.0000,0.0000,25.9791,0.0000,298.8455,262.2309,0.9576,0.5892,0.1603,0.0160,923.9613,924.0025,75.5328,43.8216,1.3289,1.6612,195.6377,0.0000,0.0000,0.0000
21/01/2013 00:00:00,0.5434,1.9591,21.6829,0.0000,0.0000,0.0000,0.0000,0.0000,26.4530,0.0000,298.5240,262.8313,0.9676,0.6053,0.1666,0.0167,923.0240,923.0793,76.2736,43.8717,1.3447,1.6809,195.7431,0.0000,0.0000,0.0000
22/01/2013 00:00:00,0.5558,1.8861,21.9709,0.0000,0.0000,0.0000,0.0000,0.0000,26.9269,0.0000,298.2025,263.4316,0.9776,0.6214,0.1730,0.0173,922.0868,922.1561,77.0145,43.9217,1.3605,1.7006,195.8485,0.0000,0.0000,0.0000
23/01/2013 00:00:00,0.5790,1.8439,22.4264,0.0000,0.0000,0.0000,0.0000,0.0000,27.4009,0.0000,297.8809,264.0320,0.9877,0.6374,0.1793,0.0179,921.1496,921.2330,77.7554,43.9718,1.3762,1.7203,195.9540,0.0000,0.0000,0.0000
24/01/2013 00:00:00,0.5606,1.8601,22.2206,0.0000,0.0000,0.0000,0.0000,0.0000,27.8748,0.0000,297.5594,264.6324,0.9977,0.6535,0.1857,0.0186,920.2123,920.3098,78.4963,44.0218,1.3920,1.7400,196.0594,0.0000,0.0000,0.0000
25/01/2013 00:00:00,0.6052,1.8630,23.0742,0.0000,0.0000,0.0000,0.0000,0.0000,28.3487,0.0000,297.2378,265.2327,1.0078,0.6696,0.1920,0.0192,919.2751,919.3867,79.2372,44.0718,1.4078,1.7597,196.1648,0.0000,0.0000,0.0000
26/01/2013 00:00:00,0.5222,1.8145,22.6298,0.0000,0.0000,0.0000,0.0000,0.0000,28.8227,0.0000,296.9163,265.8331,1.0178,0.6856,0.1984,0.0198,918.3379,918.4635,79.9781,44.1219,1.4236,1.7794,196.2703,0.0000,0.0000,0.0000
27/01/2013 00:00:00,0.5397,1.8992,20.9232,0.0000,0.0000,0.0000,0.0000,0.0000,29.2966,0.0000,296.5948,266.4334,1.0278,0.7017,0.2047,0.0205,917.4006,917.5404,80.7189,44.1719,1.4393,1.7992,196.3757,0.0000,0.0000,0.0000
28/01/2013 00:00:00,0.5816,1.8678,21.7913,0.0000,0.0000,0.0000,0.0000,0.0000,29.7705,0.0000,296.2732,267.0338,1.0379,0.7178,0.2111,0.0211,916.4634,916.6172,81.4598,44.2219,1.4551,1.8189,196.4811,0.0000,0.0000,0.0000
29/01/2013 00:00:00,0.4877,1.8988,21.2405,0.0000,0.0000,0.0000,0.0000,0.0000,30.2445,0.0000,295.9517,267.6342,1.0479,0.7338,0.2174,0.0217,915.5262,915.6941,82.2007,44.2720,1.4709,1.8386,196.5866,0.0000,0.0000,0.0000
30/01/2013 00:00:00,0.5307,2.0485,18.8501,0.0000,0.0000,0.0000,0.0000,0.0000,30.7184,0.0000,295.6302,268.2345,1.0580,0.7499,0.2238,0.0224,914.5889,914.7709,82.9416,44.3220,1.4866,1.8583,196.6920,0.0000,0.0000,0.0000
31/01/2013 00:00:00,0.6044,2.0074,19.4014,0.0000,0.0000,0.0000,0.0000,0.0000,31.1923,0.0000,295.3086,268.8349,1.0680,0.7660,0.2301,0.0230,913.6517,913.8478,83.6825,44.3721,1.5024,1.8780,196.7975,0.0000,0.0000,0.0000
01/02/2013 00:00:00,0.6078,1.9705,20.3313,0.0000,0.0000,0.0000,0.0000,0.0000,31.6663,0.0000,294.9871,269.4352,1.0781,0.7820,0.2364,0.0236,912.7145,912.9246,84.4233,44.4221,1.5182,1.8977,196.9029,0.0000,0.0000,0.0000
02/02/2013 00:00:00,0.5090,2.0441,18.7977,0.0000,0.0000,0.0000,0.0000,0.0000,32.1402,0.0000,294.6655,270.0356,1.0881,0.7981,0.2428,0.0243,911.7772,912.3447,85.3194,44.1863,1.5392,1.9240,197.0083,0.0000,0.0000,0.0000
03/02/2013 00:00:00,0.5754,2.0196,18.9994,0.0000,0.0000,0.0000,0.0000,0.0000,32.6141,0.0000,294.3440,270.6360,1.0981,0.8142,0.2491,0.0249,910.8400,911.7649,86.2155,43.9505,1.5602,1.9503,197.1138,0.0000,0.0000,0.0000
04/02/2013 00:00:00,0.5953,1.9907,19.7496,0.0000,0.0000,0.0000,0.0000,0.0000,33.0881,0.0000,294.0225,271.2363,1.1082,0.8302,0.2555,0.0255,909.9028,911.1850,87.1116,43.7148,1.5812,1.9765,197.2192,0.0000,0.0000,0.0000
05/02/2013 00:00:00,0.5849,1.9845,19.8058,0.0000,0.0000,0.0000,0.0000,0.0000,33.5620,0.0000,293.7009,271.8367,1.1182,0.8463,0.2618,0.0262,908.9655,910.6051,88.0076,43.4790,1.6022,2.0028,197.3246,0.0000,0.0000,0.0000
06/02/2013 00:00:00,0.6019,1.8357,22.3381,0.0000,0.0000,0.0000,0.0000,0.0000,34.0359,0.0000,293.3794,272.4370,1.1283,0.8624,0.2682,0.0268,908.0283,910.0252,88.9037,43.2432,1.6232,2.0290,197.4301,0.0000,0.0000,0.0000
07/02/2013 00:00:00,0.6305,1.8424,23.7219,0.0000,0.0000,0.0000,0.0000,0.0000,34.5098,0.0000,293.0578,273.0374,1.1383,0.8784,0.2745,0.0275,907.0911,909.4453,89.7998,43.0074,1.6442,2.0553,197.5355,0.0000,0.0000,0.0000
08/02/2013 00:00:00,0.6185,1.8566,24.4963,0.0000,0.0000,0.0000,0.0000,0.0000,34.9838,0.0000,292.7363,273.6377,1.1483,0.8945,0.2809,0.0281,906.1539,908.8655,90.6959,42.7717,1.6652,2.0816,197.6409,0.0000,0.0000,0.0000
09/02/2013 00:00:00,0.6267,1.8655,24.6015,0.0000,0.0000,0.0000,0.0000,0.0000,35.4577,0.0000,292.4148,274.2381,1.1584,0.9106,0.2872,0.0287,905.2166,908.2856,91.5919,42.5359,1.6863,2.1078,197.7464,0.0000,0.0000,0.0000
10/02/2013 00:00:00,0.6311,1.8754,24.7248,0.0000,0.0000,0.0000,0.0000,0.0000,35.9316,0.0000,292.0932,274.8385,1.1684,0.9266,0.2936,0.0294,904.2794,907.7057,92.4880,42.3001,1.7073,2.1341,197.8518,0.0000,0.0000,0.0000
11/02/2013 00:00:00,0.5569,1.9154,23.2771,0.0000,0.0000,0.0000,0.0000,0.0000,36.4056,0.0000,291.7717,275.4388,1.1785,0.9427,0.2999,0.0300,903.3422,907.1258,93.3841,42.0643,1.7283,2.1603,197.9573,0.0000,0.0000,0.0000
12/02/2013 00:00:00,0.5074,1.9497,21.2427,0.0000,0.0000,0.0000,0.0000,0.0000,36.8795,0.0000,291.4502,276.0392,1.1885,0.9588,0.3063,0.0306,902.4049,906.5459,94.2802,41.8285,1.7493,2.1866,198.0627,0.0000,0.0000,0.0000
13/02/2013 00:00:00,0.5376,1.9407,21.6066,0.0000,0.0000,0.0000,0.0000,0.0000,37.3534,0.0000,291.1286,276.6395,1.1986,0.9748,0.3126,0.0313,901.4677,905.9661,95.1762,41.5928,1.7703,2.2129,198.1681,0.0000,0.0000,0.0000
14/02/2013 00:00:00,0.5749,1.9122,22.1817,0.0000,0.0000,0.0000,0.0000,0.0000,37.8274,0.0000,290.8071,277.2399,1.2086,0.9909,0.3190,0.0319,900.5305,905.3862,96.0723,41.3570,1.7913,2.2391,198.2736,0.0000,0.0000,0.0000
15/02/2013 00:00:00,0.6073,1.8434,24.6817,0.0000,0.0000,0.0000,0.0000,0.0000,38.1948,0.0000,291.1345,278.0944,1.2058,0.9906,0.3222,0.0322,899.6711,904.8063,96.9684,41.1212,1.8123,2.2654,198.8639,0.0000,0.0000,0.0000
16/02/2013 00:00:00,0.6312,1.8092,25.7190,0.0000,0.0000,0.0000,0.0000,0.0000,38.4229,0.0000,292.3092,279.2810,1.1863,0.9690,0.3212,0.0321,898.9132,904.2264,97.8645,40.8854,1.8333,2.2916,200.0892,0.0000,0.0000,0.0000
17/02/2013 00:00:00,0.6277,1.7312,27.3873,0.0000,0.0000,0.0000,0.0000,0.0000,38.6511,0.0000,293.4838,280.4677,1.1669,0.9473,0.3202,0.0320,898.1554,903.6465,98.7605,40.6497,1.8543,2.3179,201.3144,0.0000,0.0000,0.0000
18/02/2013 00:00:00,0.6225,1.6729,28.6482,0.0000,0.0000,0.0000,0.0000,0.0000,38.8792,0.0000,294.6585,281.6544,1.1474,0.9256,0.3192,0.0319,897.3975,903.0667,99.6566,40.4139,1.8753,2.3442,202.5396,0.0000,0.0000,0.0000
19/02/2013 00:00:00,0.6354,1.6668,29.4659,0.0000,0.0000,0.0000,0.0000,0.0000,39.1073,0.0000,295.8332,282.8411,1.1279,0.9040,0.3182,0.0318,896.6397,902.4868,100.5527,40.1781,1.8963,2.3704,203.7649,0.0000,0.0000,0.0000
20/02/2013 00:00:00,0.4904,1.9002,24.4937,0.0000,0.0000,0.0000,0.0000,0.0000,39.3354,0.0000,297.0079,284.0278,1.1084,0.8823,0.3173,0.0317,895.8818,901.9069,101.4488,39.9423,1.9173,2.3967,204.9901,0.0000,0.0000,0.0000
21/02/2013 00:00:00,0.4721,2.0872,20.9932,0.0000,0.0000,0.0000,0.0000,0.0000,39.5635,0.0000,298.1825,285.2145,1.0889,0.8607,0.3163,0.0316,895.1240,901.3270,102.3448,39.7065,1.9384,2.4229,206.2154,0.0000,0.0000,0.0000
22/02/2013 00:00:00,0.5349,2.0615,21.7132,0.0000,0.0000,0.0000,0.0000,0.0000,39.7916,0.0000,299.3572,286.4012,1.0694,0.8390,0.3153,0.0315,894.3661,900.7471,103.2409,39.4708,1.9594,2.4492,207.4406,0.0000,0.0000,0.0000
23/02/2013 00:00:00,0.5821,1.9101,24.3765,0.0000,0.0000,0.0000,0.0000,0.0000,40.0198,0.0000,300.5319,287.5878,1.0499,0.8174,0.3143,0.0314,893.6083,900.1672,104.1370,39.2350,1.9804,2.4755,208.6658,0.0000,0.0000,0.0000
24/02/2013 00:00:00,0.6111,1.8856,24.6981,0.0000,0.0000,0.0000,0.0000,0.0000,40.2479,0.0000,301.7065,288.7745,1.0304,0.7957,0.3134,0.0313,892.8504,899.5874,105.0331,38.9992,2.0014,2.5017,209.8911,0.0000,0.0000,0.0000
25/02/2013 00:00:00,0.6133,1.8629,25.2245,0.0000,0.0000,0.0000,0.0000,0.0000,40.4760,0.0000,302.8812,289.9612,1.0110,0.7741,0.3124,0.0312,892.0926,899.0075,105.9291,38.7634,2.0224,2.5280,211.1163,0.0000,0.0000,0.0000
26/02/2013 00:00:00,0.5481,1.9342,22.9674,0.0000,0.0000,0.0000,0.0000,0.0000,40.7041,0.0000,304.0559,291.1479,0.9915,0.7524,0.3114,0.0311,891.3347,898.4276,106.8252,38.5277,2.0434,2.5542,212.3415,0.0000,0.0000,0.0000
27/02/2013 00:00:00,0.5850,1.8760,23.5199,0.0000,0.0000,0.0000,0.0000,0.0000,40.9322,0.0000,305.2305,292.3346,0.9720,0.7308,0.3104,0.0310,890.5769,897.8477,107.7213,38.2919,2.0644,2.5805,213.5668,0.0000,0.0000,0.0000
28/02/2013 00:00:00,0.5609,1.9501,22.6677,0.0000,0.0000,0.0000,0.0000,0.0000,41.1604,0.0000,306.4052,293.5213,0.9525,0.7091,0.3094,0.0309,889.8191,897.2678,108.6173,38.0561,2.0854,2.6068,214.7920,0.0000,0.0000,0.0000
01/03/2013 00:00:00,0.4720,2.0370,20.5175,0.0000,0.0000,0.0000,0.0000,0.0000,41.3885,0.0000,307.5799,294.7080,0.9330,0.6875,0.3085,0.0308,889.0612,896.6880,109.5134,37.8203,2.1064,2.6330,216.0172,0.0000,0.0000,0.0000
02/03/2013 00:00:00,0.4492,2.1729,18.6841,0.0000,0.0000,0.0000,0.0000,0.0000,41.6166,0.0000,308.7546,295.8947,0.9135,0.6658,0.3075,0.0307,888.3034,896.1081,110.4095,38.1386,2.1274,2.6593,217.2425,0.0000,0.0000,0.0000
03/03/2013 00:00:00,0.4926,2.2443,18.9531,0.0000,0.0000,0.0000,0.0000,0.0000,41.8447,0.0000,309.9292,297.0813,0.8940,0.6442,0.3065,0.0307,887.5455,895.5282,111.3056,38.4569,2.1484,2.6856,218.4677,0.0000,0.0000,0.0000
04/03/2013 00:00:00,0.5450,2.1823,20.2678,0.0000,0.0000,0.0000,0.0000,0.0000,42.0728,0.0000,311.1039,298.2680,0.8745,0.6225,0.3055,0.0306,886.7877,894.9483,112.2016,38.7751,2.1695,2.7118,219.6930,0.0000,0.0000,0.0000
05/03/2013 00:00:00,0.5897,2.0843,22.2053,0.0000,0.0000,0.0000,0.0000,0.0000,42.3009,0.0000,312.2786,299.4547,0.8551,0.6008,0.3046,0.0305,886.0298,894.3684,113.0977,39.0934,2.1905,2.7381,220.9182,0.0000,0.0000,0.0000
06/03/2013 00:00:00,0.6083,1.9465,24.6697,0.0000,0.0000,0.0000,0.0000,0.0000,42.5291,0.0000,313.4532,300.6414,0.8356,0.5792,0.3036,0.0304,885.2720,893.7886,113.9938,39.4117,2.2115,2.7643,222.1434,0.0000,0.0000,0.0000
07/03/2013 00:00:00,0.6146,1.8623,26.6915,0.0000,0.0000,0.0000,0.0000,0.0000,42.7572,0.0000,314.6279,301.8281,0.8161,0.5575,0.3026,0.0303,884.5141,893.2087,114.8899,39.7300,2.2325,2.7906,223.3687,0.0000,0.0000,0.0000
08/03/2013 00:00:00,0.5937,1.8300,26.8103,0.0000,0.0000,0.0000,0.0000,0.0000,42.9853,0.0000,315.8026,303.0148,0.7966,0.5359,0.3016,0.0302,883.7563,892.6288,115.7859,40.0483,2.2535,2.8169,224.5939,0.0000,0.0000,0.0000
09/03/2013 00:00:00,0.6193,1.7904,27.7798,0.0000,0.0000,0.0000,0.0000,0.0000,43.2134,0.0000,316.9772,304.2015,0.7771,0.5142,0.3006,0.0301,882.9984,892.0489,116.6820,40.3665,2.2745,2.8431,225.8191,0.0000,0.0000,0.0000
10/03/2013 00:00:00,0.6078,1.8679,26.8131,0.0000,0.0000,0.0000,0.0000,0.0000,43.4415,0.0000,318.1519,305.3881,0.7576,0.4926,0.2997,0.0300,882.2406,891.4690,117.5781,40.6848,2.2955,2.8694,227.0444,0.0000,0.0000,0.0000
11/03/2013 00:00:00,0.6187,1.8162,27.6218,0.0000,0.0000,0.0000,0.0000,0.0000,43.6697,0.0000,319.3266,306.5748,0.7381,0.4709,0.2987,0.0299,881.4827,890.8892,118.4742,41.0031,2.3165,2.8956,228.2696,0.0000,0.0000,0.0000
12/03/2013 00:00:00,0.6154,1.7479,28.6766,0.0000,0.0000,0.0000,0.0000,0.0000,43.8978,0.0000,320.5013,307.7615,0.7186,0.4493,0.2977,0.0298,880.7249,890.3093,119.3702,41.3214,2.3375,2.9219,229.4948,0.0000,0.0000,0.0000
13/03/2013 00:00:00,0.6490,1.7698,27.6360,0.0000,0.0000,0.0000,0.0000,0.0000,44.1259,0.0000,321.6759,308.9482,0.6992,0.4276,0.2967,0.0297,879.9670,889.7294,120.2663,41.6396,2.3585,2.9482,230.7201,0.0000,0.0000,0.0000
14/03/2013 00:00:00,0.5949,2.0074,23.8092,0.0000,0.0000,0.0000,0.0000,0.0000,44.3540,0.0000,322.8506,310.1349,0.6797,0.4060,0.2958,0.0296,879.2092,889.1495,121.1624,41.9579,2.3795,2.9744,231.9453,0.0000,0.0000,0.0000
15/03/2013 00:00:00,0.5672,2.1380,21.7326,0.0000,0.0000,0.0000,0.0000,0.0000,44.5821,0.0000,324.0253,311.3216,0.6602,0.3843,0.2948,0.0295,878.4513,888.5696,122.0585,42.2762,2.4005,3.0007,233.1706,0.0000,0.0000,0.0000
16/03/2013 00:00:00,0.5847,2.0879,22.4163,0.0000,0.0000,0.0000,0.0000,0.0000,44.8102,0.0000,325.1999,312.5083,0.6407,0.3627,0.2938,0.0294,877.6935,887.9898,122.9545,42.5945,2.4216,3.0269,234.3958,0.0000,0.0000,0.0000
17/03/2013 00:00:00,0.5063,2.1408,21.5858,0.0000,0.0000,0.0000,0.0000,0.0000,45.0384,0.0000,326.3746,313.6950,0.6212,0.3410,0.2928,0.0293,876.9356,887.4099,123.8506,42.9127,2.4426,3.0532,235.6210,0.0000,0.0000,0.0000
18/03/2013 00:00:00,0.4655,2.2908,18.8129,0.0000,0.0000,0.0000,0.0000,0.0000,45.2665,0.0000,327.5493,314.8816,0.6017,0.3194,0.2918,0.0292,876.1778,886.8300,124.7467,43.2310,2.4636,3.0795,236.8463,0.0000,0.0000,0.0000
19/03/2013 00:00:00,0.5077,2.3301,17.5547,0.0000,0.0000,0.0000,0.0000,0.0000,45.4946,0.0000,328.7239,316.0683,0.5822,0.2977,0.2909,0.0291,875.4199,886.2501,125.6428,43.5493,2.4846,3.1057,238.0715,0.0000,0.0000,0.0000
20/03/2013 00:00:00,0.5520,2.2363,18.8086,0.0000,0.0000,0.0000,0.0000,0.0000,45.4378,0.0000,329.6337,316.1014,0.5885,0.2880,0.2914,0.0291,875.1330,885.6702,126.5388,43.8676,2.5056,3.1320,237.7520,0.0000,0.0000,0.0000
21/03/2013 00:00:00,0.5832,2.1552,19.7283,0.0000,0.0000,0.0000,0.0000,0.0000,45.0269,0.0000,330.2141,314.7005,0.6269,0.2931,0.2937,0.0294,875.4312,885.0903,127.4349,44.1859,2.5266,3.1582,235.5153,0.0000,0.0000,0.0000
22/03/2013 00:00:00,0.7885,2.1491,20.0918,0.0000,0.0000,0.0000,0.0000,0.0000,44.6160,0.0000,330.7944,313.2995,0.6652,0.2982,0.2960,0.0296,875.7294,884.5105,128.3310,44.5041,2.5476,3.1845,233.2787,0.0000,0.0000,0.0000
23/03/2013 00:00:00,0.6312,2.2519,17.7862,0.0000,0.0000,0.0000,0.0000,0.0000,44.2052,0.0000,331.3748,311.8986,0.7036,0.3033,0.2983,0.0298,876.0276,883.9306,129.2271,44.8224,2.5686,3.2108,231.0420,0.0000,0.0000,0.0000
24/03/2013 00:00:00,0.6433,2.2279,18.9188,0.0000,0.0000,0.0000,0.0000,0.0000,43.7943,0.0000,331.9552,310.4977,0.7419,0.3084,0.3006,0.0301,876.3259,883.3507,130.1231,45.1407,2.5896,3.2370,228.8054,0.0000,0.0000,0.0000
25/03/2013 00:00:00,0.6380,2.2429,19.3588,0.0000,0.0000,0.0000,0.0000,0.0000,43.3834,0.0000,332.5355,309.0967,0.7802,0.3136,0.3029,0.0303,876.6241,882.7708,131.0192,45.4590,2.6106,3.2633,226.5688,0.0000,0.0000,0.0000
26/03/2013 00:00:00,0.6335,2.2428,19.4808,0.0000,0.0000,0.0000,0.0000,0.0000,42.9725,0.0000,333.1159,307.6958,0.8186,0.3187,0.3052,0.0305,876.9223,882.1909,131.9153,45.7772,2.6316,3.2895,224.3321,0.0000,0.0000,0.0000
27/03/2013 00:00:00,0.6514,2.2069,19.9635,0.0000,0.0000,0.0000,0.0000,0.0000,42.5616,0.0000,333.6963,306.2948,0.8569,0.3238,0.3075,0.0308,877.2205,881.6111,132.8114,46.0955,2.6526,3.3158,222.0955,0.0000,0.0000,0.0000
28/03/2013 00:00:00,0.6926,2.0293,19.6549,0.0000,0.0000,0.0000,0.0000,0.0000,42.1508,0.0000,334.2766,304.8939,0.8953,0.3289,0.3098,0.0310,877.5188,881.0312,133.7074,46.4138,2.6737,3.3421,219.8588,0.0000,0.0000,0.0000
29/03/2013 00:00:00,0.6585,2.0322,18.4749,0.0000,0.0000,0.0000,0.0000,0.0000,41.7399,0.0000,334.8570,303.4930,0.9336,0.3340,0.3121,0.0312,877.8170,880.4513,134.6035,46.7321,2.6947,3.3683,217.6222,0.0000,0.0000,0.0000
30/03/2013 00:00:00,0.6220,2.0332,18.7472,0.0000,0.0000,0.0000,0.0000,0.0000,41.3290,0.0000,335.4374,302.0920,0.9720,0.3391,0.3144,0.0314,878.1152,879.8714,135.4996,47.0504,2.7157,3.3946,215.3856,0.0000,0.0000,0.0000
31/03/2013 00:00:00,0.6485,2.0137,18.7600,0.0000,0.0000,0.0000,0.0000,0.0000,40.9181,0.0000,336.0178,300.6911,1.0103,0.3442,0.3167,0.0317,878.4134,879.2915,136.3957,47.3686,2.7367,3.4209,213.1489,0.0000,0.0000,0.0000
01/04/2013 00:00:00,0.6376,1.9799,18.8328,0.0000,0.0000,0.0000,0.0000,0.0000,40.5073,0.0000,336.5981,299.2901,1.0487,0.3493,0.3191,0.0319,878.7117,878.7117,137.2917,47.6869,2.7577,3.4471,210.9123,0.0000,0.0000,0.0000
02/04/2013 00:00:00,0.6446,1.9982,18.6460,0.0000,0.0000,0.0000,0.0000,0.0000,40.0964,0.0000,337.1785,297.8892,1.0870,0.3545,0.3214,0.0321,879.0099,878.1950,135.3869,47.1937,2.7164,3.3955,208.6756,0.0000,0.0000,0.0000
03/04/2013 00:00:00,0.6335,2.0186,18.8906,0.0000,0.0000,0.0000,0.0000,0.0000,39.6855,0.0000,337.7589,296.4883,1.1253,0.3596,0.3237,0.0324,879.3081,877.6784,133.4821,46.7004,2.6751,3.3438,206.4390,0.0000,0.0000,0.0000
04/04/2013 00:00:00,0.5879,2.0787,18.2615,0.0000,0.0000,0.0000,0.0000,0.0000,39.2746,0.0000,338.3392,295.0873,1.1637,0.3647,0.3260,0.0326,879.6063,877.1618,131.5773,46.2072,2.6337,3.2922,204.2023,0.0000,0.0000,0.0000
05/04/2013 00:00:00,0.5864,2.2094,16.7595,0.0000,0.0000,0.0000,0.0000,0.0000,38.8637,0.0000,338.9196,293.6864,1.2020,0.3698,0.3283,0.0328,879.9046,876.6452,129.6725,45.7140,2.5924,3.2405,201.9657,0.0000,0.0000,0.0000
06/04/2013 00:00:00,0.6197,2.1454,18.0694,0.0000,0.0000,0.0000,0.0000,0.0000,38.4529,0.0000,339.5000,292.2854,1.2404,0.3749,0.3306,0.0331,880.2028,876.1286,127.7677,45.2207,2.5511,3.1889,199.7291,0.0000,0.0000,0.0000
